"Subject"	"Activity"	"Mean"
9	"SITTING"	-0.50036715247041
9	"SITTING"	-0.489143552546524
9	"SITTING"	-0.532526620479323
9	"SITTING"	-0.619838669441711
9	"SITTING"	-0.617045254542121
9	"SITTING"	-0.60958474403975
9	"SITTING"	-0.622993959850267
9	"SITTING"	-0.609720512002317
9	"SITTING"	-0.635263892657041
9	"SITTING"	-0.633380276683957
9	"SITTING"	-0.636811310786809
9	"SITTING"	-0.651330702715526
9	"SITTING"	-0.655400959026382
9	"SITTING"	-0.653624849269519
9	"SITTING"	-0.650777667312478
9	"SITTING"	-0.6159300309041
9	"SITTING"	-0.60822363064811
9	"SITTING"	-0.620006890276292
9	"SITTING"	-0.637270899518253
9	"SITTING"	-0.653168002125669
9	"LAYING"	-0.623022854673939
9	"LAYING"	-0.639366247527451
9	"LAYING"	-0.652759176716043
9	"LAYING"	-0.645351836874153
9	"LAYING"	-0.632408067605169
9	"LAYING"	-0.61972708834082
9	"LAYING"	-0.613824350938146
9	"LAYING"	-0.624704889011052
9	"LAYING"	-0.641458228570267
9	"LAYING"	-0.647180646349911
9	"LAYING"	-0.648924992692335
9	"LAYING"	-0.623637846214617
9	"LAYING"	-0.635313641217808
9	"LAYING"	-0.642947741863957
9	"LAYING"	-0.644440951523173
9	"LAYING"	-0.636744739497326
9	"LAYING"	-0.630790499126025
9	"LAYING"	-0.629116792842424
9	"LAYING"	-0.63589555500107
9	"LAYING"	-0.614948654409091
9	"LAYING"	-0.605869253993939
9	"LAYING"	-0.644236391666667
9	"LAYING"	-0.647982116023529
9	"LAYING"	-0.634197229979982
9	"LAYING"	-0.6048925454959
9	"LAYING"	-0.610941845396078
9	"WALKING"	-0.359415726227986
9	"WALKING"	-0.349970356941925
9	"WALKING"	-0.329381904868562
9	"WALKING"	-0.3184061455971
9	"WALKING"	-0.344576697966422
9	"WALKING"	-0.363069388984439
9	"WALKING"	-0.356590016981105
9	"WALKING"	-0.356158560132638
9	"WALKING"	-0.332324160508913
9	"WALKING"	-0.321517662697636
9	"WALKING"	-0.347892506516043
9	"WALKING"	-0.359743479874403
9	"WALKING"	-0.364678204349198
9	"WALKING"	-0.373684686404064
9	"WALKING"	-0.357204488424064
9	"WALKING"	-0.361738719716078
9	"WALKING"	-0.375780830503387
9	"WALKING"	-0.364239133936364
9	"WALKING"	-0.350446165979483
9	"WALKING"	-0.342413255647932
9	"WALKING"	-0.342040121196471
9	"WALKING"	-0.333606764884312
9	"WALKING"	-0.350304476963815
9	"WALKING"	-0.366754805981818
9	"WALKING"	-0.35558648840107
9	"WALKING"	-0.335733962012299
9	"WALKING_DOWNSTAIRS"	-0.308746690764884
9	"WALKING_DOWNSTAIRS"	-0.303823304597326
9	"WALKING_DOWNSTAIRS"	-0.326684275983672
9	"WALKING_DOWNSTAIRS"	-0.299059473523672
9	"WALKING_DOWNSTAIRS"	-0.270417449241355
9	"WALKING_DOWNSTAIRS"	-0.267410667401248
9	"WALKING_DOWNSTAIRS"	-0.260352746261296
9	"WALKING_DOWNSTAIRS"	-0.286849708781266
9	"WALKING_DOWNSTAIRS"	-0.286763228460481
9	"WALKING_DOWNSTAIRS"	-0.262950711923351
9	"WALKING_DOWNSTAIRS"	-0.25964882045811
9	"WALKING_DOWNSTAIRS"	-0.26824954655918
9	"WALKING_DOWNSTAIRS"	-0.280447633583066
9	"WALKING_DOWNSTAIRS"	-0.298735934196613
9	"WALKING_UPSTAIRS"	-0.397357567110339
9	"WALKING_UPSTAIRS"	-0.424149289049733
9	"WALKING_UPSTAIRS"	-0.388663981059002
9	"WALKING_UPSTAIRS"	-0.38904943149893
9	"WALKING_UPSTAIRS"	-0.406478812221747
9	"WALKING_UPSTAIRS"	-0.426025291038503
9	"WALKING_UPSTAIRS"	-0.444561550668984
9	"WALKING_UPSTAIRS"	-0.428674133254545
9	"WALKING_UPSTAIRS"	-0.407809126024492
9	"WALKING_UPSTAIRS"	-0.403191721640285
9	"WALKING_UPSTAIRS"	-0.397461371551337
9	"WALKING_UPSTAIRS"	-0.413969462695544
9	"WALKING_UPSTAIRS"	-0.424770472468039
9	"WALKING_UPSTAIRS"	-0.402732151609982
9	"WALKING_UPSTAIRS"	-0.393166364054886
9	"WALKING_UPSTAIRS"	-0.398853319578075
9	"WALKING_UPSTAIRS"	-0.409772529685383
9	"WALKING_UPSTAIRS"	-0.41521664848959
9	"WALKING_UPSTAIRS"	-0.417458103986824
9	"WALKING_UPSTAIRS"	-0.422375632249554
9	"WALKING_UPSTAIRS"	-0.406445285669519
9	"WALKING_UPSTAIRS"	-0.404244630848307
9	"WALKING_UPSTAIRS"	-0.410379597847237
9	"WALKING_DOWNSTAIRS"	-0.304897235152406
9	"WALKING_DOWNSTAIRS"	-0.290681095704225
9	"WALKING_DOWNSTAIRS"	-0.303452394962923
9	"WALKING_DOWNSTAIRS"	-0.286604517959537
9	"WALKING_DOWNSTAIRS"	-0.256863307024278
9	"WALKING_DOWNSTAIRS"	-0.250674199265223
9	"WALKING_DOWNSTAIRS"	-0.260988010421212
10	"STANDING"	-0.583774447741355
10	"STANDING"	-0.584099848054991
10	"STANDING"	-0.597740871402157
10	"STANDING"	-0.629427654859287
10	"STANDING"	-0.627352834465954
10	"STANDING"	-0.631586426158645
10	"STANDING"	-0.638617071326738
10	"STANDING"	-0.655245274740766
10	"STANDING"	-0.648078133304813
10	"STANDING"	-0.649757464546809
10	"STANDING"	-0.637463351494176
10	"STANDING"	-0.633844361370232
10	"STANDING"	-0.590574227977362
10	"STANDING"	-0.649754415268627
10	"STANDING"	-0.641441592743494
10	"STANDING"	-0.643725992972549
10	"STANDING"	-0.650405398250802
10	"STANDING"	-0.645291765396078
10	"STANDING"	-0.655969566146524
10	"STANDING"	-0.655300655373619
10	"STANDING"	-0.652930284146524
10	"STANDING"	-0.656791213313191
10	"STANDING"	-0.623344191398135
10	"SITTING"	-0.564135219094474
10	"SITTING"	-0.62650765116426
10	"SITTING"	-0.63022732573369
10	"SITTING"	-0.645942876779888
10	"SITTING"	-0.651572831585205
10	"SITTING"	-0.658608744409269
10	"SITTING"	-0.659120582048485
10	"SITTING"	-0.653726097872727
10	"SITTING"	-0.658283064210339
10	"SITTING"	-0.65979260938754
10	"SITTING"	-0.655145543767968
10	"SITTING"	-0.648498872708556
10	"SITTING"	-0.560418214899465
10	"SITTING"	-0.60853289202656
10	"SITTING"	-0.626094801527273
10	"SITTING"	-0.644342988812834
10	"SITTING"	-0.646561263239572
10	"SITTING"	-0.643652420130303
10	"SITTING"	-0.654236050169537
10	"SITTING"	-0.654401427924955
10	"SITTING"	-0.658931184946346
10	"SITTING"	-0.657870058773618
10	"SITTING"	-0.655045933793672
10	"SITTING"	-0.660315105899394
10	"LAYING"	-0.539629762083779
10	"LAYING"	-0.614449172665134
10	"LAYING"	-0.634280926373422
10	"LAYING"	-0.644701332300661
10	"LAYING"	-0.641629620239394
10	"LAYING"	-0.653941370294831
10	"LAYING"	-0.651784601415865
10	"LAYING"	-0.64410676175205
10	"LAYING"	-0.631553434725668
10	"LAYING"	-0.635742187490909
10	"LAYING"	-0.652081141495365
10	"LAYING"	-0.646748664706061
10	"LAYING"	-0.644826124006774
10	"LAYING"	-0.652777652291087
10	"LAYING"	-0.645407777313494
10	"LAYING"	-0.453438889681818
10	"LAYING"	-0.591872993924955
10	"LAYING"	-0.621555125333512
10	"LAYING"	-0.623552874526488
10	"LAYING"	-0.655782672105704
10	"LAYING"	-0.641016999141444
10	"LAYING"	-0.635999691130339
10	"LAYING"	-0.644587488511693
10	"LAYING"	-0.631449424037326
10	"LAYING"	-0.635017555249198
10	"LAYING"	-0.651894622364884
10	"LAYING"	-0.65975461711123
10	"LAYING"	-0.654776119253298
10	"LAYING"	-0.652879322354724
10	"LAYING"	-0.659099435511408
10	"LAYING"	-0.652550586503868
10	"WALKING"	-0.332789128306061
10	"WALKING"	-0.311051188100535
10	"WALKING"	-0.30145172263934
10	"WALKING"	-0.28285687491533
10	"WALKING"	-0.297813434130125
10	"WALKING"	-0.316917515882531
10	"WALKING"	-0.308116867217647
10	"WALKING"	-0.305108982250446
10	"WALKING"	-0.28302410751943
10	"WALKING"	-0.299998238320143
10	"WALKING"	-0.306903104918841
10	"WALKING"	-0.349687563463102
10	"WALKING"	-0.321761542838146
10	"WALKING"	-0.315804082396435
10	"WALKING"	-0.377000001123253
10	"WALKING"	-0.338512319845989
10	"WALKING"	-0.305921341024064
10	"WALKING"	-0.305886519192513
10	"WALKING"	-0.341567881209982
10	"WALKING"	-0.318622864666649
10	"WALKING"	-0.3148637439462
10	"WALKING"	-0.337659089320677
10	"WALKING"	-0.296491231369465
10	"WALKING"	-0.288061901645237
10	"WALKING"	-0.319354855969519
10	"WALKING"	-0.328678483027094
10	"WALKING"	-0.32832624935098
10	"WALKING_DOWNSTAIRS"	-0.223744365724528
10	"WALKING_DOWNSTAIRS"	-0.22833036688316
10	"WALKING_DOWNSTAIRS"	-0.233926365103561
10	"WALKING_DOWNSTAIRS"	-0.176915819330927
10	"WALKING_DOWNSTAIRS"	-0.187076038780463
10	"WALKING_DOWNSTAIRS"	-0.239662972420321
10	"WALKING_DOWNSTAIRS"	-0.209804402134253
10	"WALKING_DOWNSTAIRS"	-0.262711628793048
10	"WALKING_DOWNSTAIRS"	-0.254245649769875
10	"WALKING_DOWNSTAIRS"	-0.222500354473868
10	"WALKING_DOWNSTAIRS"	-0.230151042739715
10	"WALKING_DOWNSTAIRS"	-0.247801277798752
10	"WALKING_DOWNSTAIRS"	-0.240793264779323
10	"WALKING_DOWNSTAIRS"	-0.267053167348604
10	"WALKING_DOWNSTAIRS"	-0.270493330056328
10	"WALKING_DOWNSTAIRS"	-0.238078256624242
10	"WALKING_DOWNSTAIRS"	-0.24519369395164
10	"WALKING_DOWNSTAIRS"	-0.2531336670782
10	"WALKING_DOWNSTAIRS"	-0.302422310256292
10	"WALKING_UPSTAIRS"	-0.311429652117291
10	"WALKING_UPSTAIRS"	-0.284695673554902
10	"WALKING_UPSTAIRS"	-0.283682826435009
10	"WALKING_UPSTAIRS"	-0.321857979631822
10	"WALKING_UPSTAIRS"	-0.32359265307918
10	"WALKING_UPSTAIRS"	-0.317173080834046
10	"WALKING_UPSTAIRS"	-0.349613504253494
10	"WALKING_UPSTAIRS"	-0.341983995586137
10	"WALKING_UPSTAIRS"	-0.33483571151533
10	"WALKING_UPSTAIRS"	-0.33671489878631
10	"WALKING_UPSTAIRS"	-0.360631050758645
10	"WALKING_UPSTAIRS"	-0.378249170453922
10	"WALKING_UPSTAIRS"	-0.372012774154189
10	"WALKING_UPSTAIRS"	-0.366965267343672
10	"WALKING_UPSTAIRS"	-0.36476993174041
10	"WALKING_UPSTAIRS"	-0.338041879214973
10	"WALKING_UPSTAIRS"	-0.327655729267094
10	"WALKING_UPSTAIRS"	-0.320105810761319
10	"WALKING_UPSTAIRS"	-0.366190343398312
10	"WALKING_UPSTAIRS"	-0.377169751555882
10	"WALKING_UPSTAIRS"	-0.373454549509804
10	"WALKING_UPSTAIRS"	-0.379147363249447
10	"WALKING_UPSTAIRS"	-0.386564031436524
10	"STANDING"	-0.557730110201961
10	"STANDING"	-0.596043022787879
10	"STANDING"	-0.646895440597504
10	"STANDING"	-0.648100765945276
10	"STANDING"	-0.638682741365775
10	"STANDING"	-0.593546029145455
10	"STANDING"	-0.579502984306417
10	"STANDING"	-0.604209583590018
10	"STANDING"	-0.633690667962157
10	"STANDING"	-0.637984466897005
10	"STANDING"	-0.642770806997683
10	"STANDING"	-0.614685145699073
10	"STANDING"	-0.63364880878303
10	"STANDING"	-0.634832802806631
10	"STANDING"	-0.637121695636898
10	"STANDING"	-0.64537987172836
10	"STANDING"	-0.64636827538287
10	"STANDING"	-0.640495979103209
10	"STANDING"	-0.645570214231729
10	"STANDING"	-0.653280276401533
10	"STANDING"	-0.645951123282353
10	"SITTING"	-0.574883707746346
10	"SITTING"	-0.618343142599198
10	"SITTING"	-0.64313440615221
10	"SITTING"	-0.652372124495544
10	"SITTING"	-0.647108604316078
10	"SITTING"	-0.63087693108549
10	"SITTING"	-0.643345343179037
10	"SITTING"	-0.647145891231889
10	"SITTING"	-0.651994088268984
10	"SITTING"	-0.656733564031176
10	"SITTING"	-0.645755893017112
10	"SITTING"	-0.639460934254955
10	"SITTING"	-0.651532927127094
10	"SITTING"	-0.646132616362032
10	"SITTING"	-0.645215917565419
10	"SITTING"	-0.644697201485383
10	"SITTING"	-0.641751496785954
10	"SITTING"	-0.600746220017825
10	"SITTING"	-0.629192891138324
10	"SITTING"	-0.638462154927451
10	"SITTING"	-0.648625285716881
10	"SITTING"	-0.651162657822816
10	"SITTING"	-0.627803279660071
10	"SITTING"	-0.62079827558959
10	"SITTING"	-0.631547860817112
10	"SITTING"	-0.643805674090018
10	"SITTING"	-0.648725925855664
10	"SITTING"	-0.645238976086185
10	"SITTING"	-0.65462824404
10	"SITTING"	-0.661055762555258
10	"LAYING"	-0.587435919206724
10	"LAYING"	-0.634817199937611
10	"LAYING"	-0.626691924492692
10	"LAYING"	-0.63553065267451
10	"LAYING"	-0.640741031972781
10	"LAYING"	-0.644266822593048
10	"LAYING"	-0.637260756599822
10	"LAYING"	-0.637707878089002
10	"LAYING"	-0.649535783391266
10	"LAYING"	-0.652389717280873
10	"LAYING"	-0.592081152066078
10	"LAYING"	-0.629519983111052
10	"LAYING"	-0.641399920247415
10	"LAYING"	-0.646323247050089
10	"LAYING"	-0.64479712833975
10	"LAYING"	-0.61892709698057
10	"LAYING"	-0.615712194346702
10	"LAYING"	-0.647973316345205
10	"LAYING"	-0.645840867066578
10	"LAYING"	-0.635778222779608
10	"LAYING"	-0.633797568949911
10	"LAYING"	-0.631572564869974
10	"LAYING"	-0.644931603098574
10	"LAYING"	-0.64098859427451
10	"LAYING"	-0.641799953955793
10	"LAYING"	-0.645064063294831
10	"LAYING"	-0.647392115185562
10	"WALKING"	-0.362149444183244
10	"WALKING"	-0.344859204698752
10	"WALKING"	-0.35258523082508
10	"WALKING"	-0.366637672031872
10	"WALKING"	-0.361398701091087
10	"WALKING"	-0.371111566851943
10	"WALKING"	-0.340558492540549
10	"WALKING"	-0.313157515161497
10	"WALKING"	-0.331590683846346
10	"WALKING"	-0.355797176890553
10	"WALKING"	-0.359377594855971
10	"WALKING"	-0.343232936239037
10	"WALKING"	-0.354133810948841
10	"WALKING"	-0.382631152309982
10	"WALKING"	-0.328847158675633
10	"WALKING"	-0.323251666222988
10	"WALKING"	-0.344375986970053
10	"WALKING"	-0.342649399664349
10	"WALKING"	-0.326480516088
10	"WALKING"	-0.309883062069715
10	"WALKING"	-0.29574541703016
10	"WALKING"	-0.291183655040356
10	"WALKING"	-0.313845614268824
10	"WALKING"	-0.322989897838027
10	"WALKING"	-0.33802950598082
10	"WALKING"	-0.324865237819073
10	"WALKING_DOWNSTAIRS"	-0.308179729245651
10	"WALKING_DOWNSTAIRS"	-0.309398028646239
10	"WALKING_DOWNSTAIRS"	-0.30378518468902
10	"WALKING_DOWNSTAIRS"	-0.312318628862424
10	"WALKING_DOWNSTAIRS"	-0.274518426085383
10	"WALKING_DOWNSTAIRS"	-0.307141179275045
10	"WALKING_DOWNSTAIRS"	-0.297931679849376
10	"WALKING_DOWNSTAIRS"	-0.261801702312353
10	"WALKING_DOWNSTAIRS"	-0.253904344671194
10	"WALKING_DOWNSTAIRS"	-0.26720857509123
10	"WALKING_DOWNSTAIRS"	-0.263470126334082
10	"WALKING_DOWNSTAIRS"	-0.26066139014574
10	"WALKING_DOWNSTAIRS"	-0.291004424274866
10	"WALKING_DOWNSTAIRS"	-0.268439831580214
10	"WALKING_DOWNSTAIRS"	-0.268469025372014
10	"WALKING_DOWNSTAIRS"	-0.287489343293975
10	"WALKING_DOWNSTAIRS"	-0.319678097136185
10	"WALKING_DOWNSTAIRS"	-0.309580556413726
10	"WALKING_DOWNSTAIRS"	-0.301140540571836
10	"WALKING_UPSTAIRS"	-0.331590950797861
10	"WALKING_UPSTAIRS"	-0.357547287836007
10	"WALKING_UPSTAIRS"	-0.336144722213369
10	"WALKING_UPSTAIRS"	-0.338581152110695
10	"WALKING_UPSTAIRS"	-0.371315581922282
10	"WALKING_UPSTAIRS"	-0.341064035445116
10	"WALKING_UPSTAIRS"	-0.354169114013904
10	"WALKING_UPSTAIRS"	-0.361609062757219
10	"WALKING_UPSTAIRS"	-0.355838715913726
10	"WALKING_UPSTAIRS"	-0.360742441184135
10	"WALKING_UPSTAIRS"	-0.332849719615508
10	"WALKING_UPSTAIRS"	-0.327090517479144
10	"WALKING_UPSTAIRS"	-0.352078803806061
10	"WALKING_UPSTAIRS"	-0.318184933874332
10	"WALKING_UPSTAIRS"	-0.321764172390909
10	"WALKING_UPSTAIRS"	-0.351174545007665
10	"WALKING_UPSTAIRS"	-0.368092227733868
10	"WALKING_UPSTAIRS"	-0.371935455543494
10	"WALKING_UPSTAIRS"	-0.360018406063939
10	"WALKING_UPSTAIRS"	-0.351031517240285
10	"WALKING_UPSTAIRS"	-0.359850332145098
10	"WALKING_UPSTAIRS"	-0.31814787270303
10	"WALKING_UPSTAIRS"	-0.32092524582975
10	"WALKING_UPSTAIRS"	-0.367387774495187
12	"STANDING"	-0.614022249069626
12	"STANDING"	-0.628845608422638
12	"STANDING"	-0.640978995724599
12	"STANDING"	-0.654032557352585
12	"STANDING"	-0.647618739068271
12	"STANDING"	-0.654145280057754
12	"STANDING"	-0.647384649332086
12	"STANDING"	-0.656584394252389
12	"STANDING"	-0.652643295899162
12	"STANDING"	-0.650456968925134
12	"STANDING"	-0.653578183485027
12	"STANDING"	-0.623187912619251
12	"STANDING"	-0.650542355085027
12	"STANDING"	-0.656810407154011
12	"STANDING"	-0.664658179790553
12	"STANDING"	-0.649557776583423
12	"STANDING"	-0.644871906183601
12	"STANDING"	-0.656057652158734
12	"STANDING"	-0.654394043309982
12	"STANDING"	-0.65028230381016
12	"STANDING"	-0.638889614738859
12	"STANDING"	-0.626470716064278
12	"STANDING"	-0.62208063988984
12	"STANDING"	-0.613460684795544
12	"STANDING"	-0.625009624821212
12	"STANDING"	-0.628504617862923
12	"STANDING"	-0.642393059559358
12	"SITTING"	-0.602418787962923
12	"SITTING"	-0.618697755874902
12	"SITTING"	-0.637234963983601
12	"SITTING"	-0.635589814620677
12	"SITTING"	-0.645236317377362
12	"SITTING"	-0.64936223375508
12	"SITTING"	-0.643239651426382
12	"SITTING"	-0.645495138322638
12	"SITTING"	-0.651350447402032
12	"SITTING"	-0.643875962339394
12	"SITTING"	-0.649253937803565
12	"SITTING"	-0.640975256711693
12	"SITTING"	-0.61019164368451
12	"SITTING"	-0.615447278728663
12	"SITTING"	-0.61754517606382
12	"SITTING"	-0.644570011457166
12	"SITTING"	-0.644053322139483
12	"SITTING"	-0.652117702002317
12	"SITTING"	-0.654831113239394
12	"SITTING"	-0.656355976423351
12	"SITTING"	-0.652306705043316
12	"SITTING"	-0.650533462548093
12	"SITTING"	-0.633799288810927
12	"SITTING"	-0.609297427313654
12	"SITTING"	-0.595919394643137
12	"SITTING"	-0.601895462930838
12	"SITTING"	-0.597773526755758
12	"SITTING"	-0.612723701208859
12	"LAYING"	-0.485884429071176
12	"LAYING"	-0.594211982959358
12	"LAYING"	-0.617331093343868
12	"LAYING"	-0.635793535681462
12	"LAYING"	-0.636338015759715
12	"LAYING"	-0.63435745759893
12	"LAYING"	-0.634951798273262
12	"LAYING"	-0.615042724291622
12	"LAYING"	-0.609801726344563
12	"LAYING"	-0.617468238261854
12	"LAYING"	-0.628985425139073
12	"LAYING"	-0.630079586561854
12	"LAYING"	-0.632409654538681
12	"LAYING"	-0.626139383140642
12	"LAYING"	-0.589966587589412
12	"LAYING"	-0.623706233616578
12	"LAYING"	-0.628549364349554
12	"LAYING"	-0.644971617795009
12	"LAYING"	-0.637455499421925
12	"LAYING"	-0.640689044194029
12	"LAYING"	-0.627788591763993
12	"LAYING"	-0.639742902152941
12	"LAYING"	-0.629215378388057
12	"LAYING"	-0.627016678994652
12	"LAYING"	-0.639297043475579
12	"LAYING"	-0.63871205231836
12	"LAYING"	-0.647690360113904
12	"WALKING"	-0.366836003668984
12	"WALKING"	-0.335730106953298
12	"WALKING"	-0.336074983317415
12	"WALKING"	-0.362296062261569
12	"WALKING"	-0.373281246296257
12	"WALKING"	-0.347790333996078
12	"WALKING"	-0.357770103763458
12	"WALKING"	-0.383254698293922
12	"WALKING"	-0.386564601881818
12	"WALKING"	-0.387619541104456
12	"WALKING"	-0.376969414562567
12	"WALKING"	-0.360896159241176
12	"WALKING"	-0.380072739032442
12	"WALKING"	-0.387488920779679
12	"WALKING"	-0.397560604137469
12	"WALKING"	-0.372652599133155
12	"WALKING"	-0.349255219932335
12	"WALKING"	-0.321998731895383
12	"WALKING"	-0.345826440598217
12	"WALKING"	-0.375814817307736
12	"WALKING"	-0.386767401459002
12	"WALKING"	-0.36335928228164
12	"WALKING"	-0.359491069403387
12	"WALKING"	-0.354613687532406
12	"WALKING"	-0.34119169237369
12	"WALKING"	-0.355663310480927
12	"WALKING"	-0.391902995133868
12	"WALKING_DOWNSTAIRS"	-0.309937564816221
12	"WALKING_DOWNSTAIRS"	-0.362144699793922
12	"WALKING_DOWNSTAIRS"	-0.352933085614664
12	"WALKING_DOWNSTAIRS"	-0.320568493514795
12	"WALKING_DOWNSTAIRS"	-0.329197318443111
12	"WALKING_DOWNSTAIRS"	-0.367890025359002
12	"WALKING_DOWNSTAIRS"	-0.325210273006934
12	"WALKING_DOWNSTAIRS"	-0.353972573643137
12	"WALKING_DOWNSTAIRS"	-0.333347248313012
12	"WALKING_DOWNSTAIRS"	-0.372157619298913
12	"WALKING_DOWNSTAIRS"	-0.364727634265791
12	"WALKING_DOWNSTAIRS"	-0.39333668759
12	"WALKING_DOWNSTAIRS"	-0.393111747096328
12	"WALKING_DOWNSTAIRS"	-0.310708486880214
12	"WALKING_DOWNSTAIRS"	-0.284287963806061
12	"WALKING_DOWNSTAIRS"	-0.358817298229661
12	"WALKING_DOWNSTAIRS"	-0.378031226411783
12	"WALKING_DOWNSTAIRS"	-0.362576298695258
12	"WALKING_DOWNSTAIRS"	-0.36802061340107
12	"WALKING_DOWNSTAIRS"	-0.379478958135829
12	"WALKING_DOWNSTAIRS"	-0.381934212406774
12	"WALKING_DOWNSTAIRS"	-0.359580985246827
12	"WALKING_DOWNSTAIRS"	-0.321470521829234
12	"WALKING_DOWNSTAIRS"	-0.332515496371479
12	"WALKING_DOWNSTAIRS"	-0.363276910113191
12	"WALKING_UPSTAIRS"	-0.417023478614617
12	"WALKING_UPSTAIRS"	-0.418656309301426
12	"WALKING_UPSTAIRS"	-0.411528214231194
12	"WALKING_UPSTAIRS"	-0.414629079598984
12	"WALKING_UPSTAIRS"	-0.429730732066488
12	"WALKING_UPSTAIRS"	-0.414555500593939
12	"WALKING_UPSTAIRS"	-0.399216606501426
12	"WALKING_UPSTAIRS"	-0.425460353891141
12	"WALKING_UPSTAIRS"	-0.450466495173102
12	"WALKING_UPSTAIRS"	-0.421972053896702
12	"WALKING_UPSTAIRS"	-0.434821682614973
12	"WALKING_UPSTAIRS"	-0.424036110731194
12	"WALKING_UPSTAIRS"	-0.424151395065758
12	"WALKING_UPSTAIRS"	-0.405780487420499
12	"WALKING_UPSTAIRS"	-0.422710323637077
12	"WALKING_UPSTAIRS"	-0.449530690111298
12	"WALKING_UPSTAIRS"	-0.439524597214456
12	"WALKING_UPSTAIRS"	-0.428554819494706
12	"WALKING_UPSTAIRS"	-0.436327935446881
12	"WALKING_UPSTAIRS"	-0.428934625465954
12	"WALKING_UPSTAIRS"	-0.416377517750267
12	"WALKING_UPSTAIRS"	-0.434541706260606
12	"WALKING_UPSTAIRS"	-0.447523454523886
12	"WALKING_UPSTAIRS"	-0.425906890594563
12	"WALKING_UPSTAIRS"	-0.413776931290018
12	"WALKING_UPSTAIRS"	-0.434968363335651
12	"WALKING_UPSTAIRS"	-0.446432199175579
12	"STANDING"	-0.506652696493547
12	"STANDING"	-0.556723869596257
12	"STANDING"	-0.597571930655508
12	"STANDING"	-0.590305395003565
12	"STANDING"	-0.598159259881283
12	"STANDING"	-0.607496496762389
12	"STANDING"	-0.62280562092246
12	"STANDING"	-0.624712043003743
12	"STANDING"	-0.653516913070588
12	"STANDING"	-0.647786100348592
12	"STANDING"	-0.643648998674171
12	"STANDING"	-0.644538305354545
12	"STANDING"	-0.642402426267665
12	"STANDING"	-0.650532962917718
12	"STANDING"	-0.622090398311
12	"STANDING"	-0.610377558186542
12	"STANDING"	-0.616870478951979
12	"STANDING"	-0.620390280290196
12	"STANDING"	-0.622789166000178
12	"STANDING"	-0.648932121208931
12	"STANDING"	-0.653489115714278
12	"STANDING"	-0.654163816484171
12	"STANDING"	-0.658274012444581
12	"STANDING"	-0.600218082367023
12	"STANDING"	-0.612029025860963
12	"STANDING"	-0.631564760971836
12	"STANDING"	-0.634941522558111
12	"STANDING"	-0.609519637097861
12	"STANDING"	-0.586445330029715
12	"STANDING"	-0.58676041701016
12	"STANDING"	-0.571274455622585
12	"STANDING"	-0.591495272463351
12	"STANDING"	-0.613629929498039
12	"STANDING"	-0.609154023533743
12	"SITTING"	-0.61772387830426
12	"SITTING"	-0.633416813891087
12	"SITTING"	-0.650290093826203
12	"SITTING"	-0.646926626923351
12	"SITTING"	-0.644722090421961
12	"SITTING"	-0.651449748428467
12	"SITTING"	-0.646226653515686
12	"SITTING"	-0.64858133372549
12	"SITTING"	-0.608939235000535
12	"SITTING"	-0.634379771995187
12	"SITTING"	-0.640861350197433
12	"SITTING"	-0.644382066875758
12	"SITTING"	-0.653096436580392
12	"SITTING"	-0.656480658035294
12	"SITTING"	-0.653368367227986
12	"SITTING"	-0.654443633869697
12	"SITTING"	-0.647090376512389
12	"SITTING"	-0.651166763170054
12	"SITTING"	-0.633546842102317
12	"SITTING"	-0.618358632061676
12	"SITTING"	-0.631247279399465
12	"SITTING"	-0.636207930310054
12	"SITTING"	-0.636391239026203
12	"LAYING"	-0.5859249064041
12	"LAYING"	-0.614299412069875
12	"LAYING"	-0.6203713386159
12	"LAYING"	-0.626956774328342
12	"LAYING"	-0.642087034755437
12	"LAYING"	-0.649400228836239
12	"LAYING"	-0.648650525231426
12	"LAYING"	-0.640150928778273
12	"LAYING"	-0.64791416011897
12	"LAYING"	-0.650480828309269
12	"LAYING"	-0.637596854472371
12	"LAYING"	-0.630396122532424
12	"LAYING"	-0.646553142715668
12	"LAYING"	-0.643211492826488
12	"LAYING"	-0.636574919820606
12	"LAYING"	-0.632588122060784
12	"LAYING"	-0.640404013337433
12	"LAYING"	-0.647556374447059
12	"LAYING"	-0.562548051895187
12	"LAYING"	-0.596499204463636
12	"LAYING"	-0.623299077814438
12	"LAYING"	-0.644078666853298
12	"LAYING"	-0.631550802660606
12	"LAYING"	-0.63519146137615
12	"LAYING"	-0.645154996945455
12	"LAYING"	-0.65091635557451
12	"LAYING"	-0.651781742219679
12	"LAYING"	-0.658758097475401
12	"LAYING"	-0.651074426218895
12	"LAYING"	-0.647272078206845
12	"LAYING"	-0.653778751778253
12	"LAYING"	-0.651913967101283
12	"LAYING"	-0.649220373250624
12	"WALKING"	-0.344414111668449
12	"WALKING"	-0.351699833745811
12	"WALKING"	-0.365647522198289
12	"WALKING"	-0.362806090981996
12	"WALKING"	-0.347819638467141
12	"WALKING"	-0.313523183628841
12	"WALKING"	-0.328561511460214
12	"WALKING"	-0.36643032912656
12	"WALKING"	-0.368051760283957
12	"WALKING"	-0.355369901994296
12	"WALKING"	-0.323226198773084
12	"WALKING"	-0.354617597693405
12	"WALKING"	-0.33721555241836
12	"WALKING"	-0.346616800715169
12	"WALKING"	-0.352950103716043
12	"WALKING"	-0.334273420903565
